,R,G,B,hist,framenum,frameName
7,174.764705882,192.705882353,172.0,0.0128787878788,28.0,tarzan/tarzan-028.png
0,14.5760869565,18.0217391304,5.97391304348,0.348484848485,29.0,tarzan/tarzan-029.png
1,29.7827586207,32.2965517241,14.3137931034,0.219696969697,29.0,tarzan/tarzan-029.png
2,67.0342857143,67.44,43.5828571429,0.132575757576,29.0,tarzan/tarzan-029.png
3,48.0759493671,49.6582278481,28.7848101266,0.119696969697,29.0,tarzan/tarzan-029.png
4,86.6310679612,86.2427184466,60.0485436893,0.0780303030303,29.0,tarzan/tarzan-029.png
5,111.868852459,120.196721311,91.6721311475,0.0462121212121,29.0,tarzan/tarzan-029.png
6,137.897435897,145.512820513,119.461538462,0.0295454545455,29.0,tarzan/tarzan-029.png
7,167.823529412,183.117647059,159.852941176,0.0257575757576,29.0,tarzan/tarzan-029.png
0,13.3373786408,16.9733009709,5.18689320388,0.314393939394,30.0,tarzan/tarzan-030.png
1,26.3322259136,29.1262458472,11.9700996678,0.225757575758,30.0,tarzan/tarzan-030.png
2,63.345,64.475,40.825,0.151515151515,30.0,tarzan/tarzan-030.png
3,42.6,44.3032258065,24.2387096774,0.117424242424,30.0,tarzan/tarzan-030.png
4,84.0081300813,84.3983739837,58.4471544715,0.0931818181818,30.0,tarzan/tarzan-030.png
5,113.641509434,119.150943396,90.1509433962,0.0401515151515,30.0,tarzan/tarzan-030.png
6,139.52,149.88,123.06,0.0378787878788,30.0,tarzan/tarzan-030.png
7,165.807692308,185.461538462,162.153846154,0.019696969697,30.0,tarzan/tarzan-030.png
0,14.5855263158,22.2138157895,10.1907894737,0.230303030303,31.0,tarzan/tarzan-031.png
1,31.0149812734,41.202247191,24.0262172285,0.202272727273,31.0,tarzan/tarzan-031.png
2,52.3414634146,59.9756097561,38.5365853659,0.155303030303,31.0,tarzan/tarzan-031.png
3,73.8076923077,81.2637362637,56.9175824176,0.137878787879,31.0,tarzan/tarzan-031.png
4,97.8114285714,107.24,79.6514285714,0.132575757576,31.0,tarzan/tarzan-031.png
5,121.666666667,131.37037037,105.333333333,0.102272727273,31.0,tarzan/tarzan-031.png
6,140.707317073,178.146341463,149.365853659,0.0310606060606,31.0,tarzan/tarzan-031.png
7,196.0,216.090909091,198.545454545,0.00833333333333,31.0,tarzan/tarzan-031.png
0,28.3773584906,38.5094339623,22.4641509434,0.200757575758,32.0,tarzan/tarzan-032.png
1,13.3228346457,21.1929133858,8.73622047244,0.192424242424,32.0,tarzan/tarzan-032.png
2,48.7989949749,58.2010050251,36.6281407035,0.150757575758,32.0,tarzan/tarzan-032.png
3,70.5238095238,77.2169312169,55.0899470899,0.143181818182,32.0,tarzan/tarzan-032.png
4,93.0397727273,100.704545455,74.3636363636,0.133333333333,32.0,tarzan/tarzan-032.png
5,114.875739645,123.331360947,96.8934911243,0.12803030303,32.0,tarzan/tarzan-032.png
6,138.081632653,162.571428571,134.040816327,0.0371212121212,32.0,tarzan/tarzan-032.png
7,176.157894737,212.052631579,186.263157895,0.0143939393939,32.0,tarzan/tarzan-032.png
0,14.7551020408,21.6448979592,9.48571428571,0.185606060606,33.0,tarzan/tarzan-033.png
1,73.0434782609,80.2173913043,56.4173913043,0.172727272727,33.0,tarzan/tarzan-033.png
2,32.8839285714,40.5401785714,23.6116071429,0.169696969697,33.0,tarzan/tarzan-033.png
3,113.213483146,119.724719101,93.6292134831,0.134848484848,33.0,tarzan/tarzan-033.png
4,92.8520710059,101.278106509,73.2307692308,0.129545454545,33.0,tarzan/tarzan-033.png
5,51.6319018405,59.5153374233,40.3435582822,0.123484848485,33.0,tarzan/tarzan-033.png
6,131.623529412,152.223529412,122.529411765,0.0643939393939,33.0,tarzan/tarzan-033.png
7,174.576923077,199.923076923,176.423076923,0.019696969697,33.0,tarzan/tarzan-033.png
0,33.2102803738,40.3177570093,23.6588785047,0.162121212121,34.0,tarzan/tarzan-034.png
1,88.338028169,95.3615023474,67.79342723,0.161363636364,34.0,tarzan/tarzan-034.png
2,108.691943128,114.066350711,88.0,0.159848484848,34.0,tarzan/tarzan-034.png
3,50.8638743455,58.5706806283,37.9371727749,0.144696969697,34.0,tarzan/tarzan-034.png
4,67.9679144385,75.3422459893,53.3689839572,0.141666666667,34.0,tarzan/tarzan-034.png
5,16.6686390533,21.7810650888,10.6686390533,0.12803030303,34.0,tarzan/tarzan-034.png
6,126.410526316,141.6,112.905263158,0.0719696969697,34.0,tarzan/tarzan-034.png
7,160.7,178.025,153.025,0.030303030303,34.0,tarzan/tarzan-034.png
0,106.572072072,113.184684685,86.9459459459,0.168181818182,35.0,tarzan/tarzan-035.png
1,32.0952380952,39.119047619,22.0047619048,0.159090909091,35.0,tarzan/tarzan-035.png
2,65.2153110048,72.5311004785,51.1913875598,0.158333333333,35.0,tarzan/tarzan-035.png
3,48.5048543689,55.4854368932,35.1116504854,0.156060606061,35.0,tarzan/tarzan-035.png
4,85.1979166667,93.2916666667,66.828125,0.145454545455,35.0,tarzan/tarzan-035.png
5,16.8993288591,21.2483221477,11.0872483221,0.112878787879,35.0,tarzan/tarzan-035.png
6,125.617021277,142.446808511,113.340425532,0.0712121212121,35.0,tarzan/tarzan-035.png
7,160.921052632,181.815789474,156.815789474,0.0287878787879,35.0,tarzan/tarzan-035.png
0,36.4398148148,41.6574074074,24.712962963,0.163636363636,36.0,tarzan/tarzan-036.png
1,86.7669902913,95.5825242718,69.0,0.156060606061,36.0,tarzan/tarzan-036.png
2,51.960591133,58.802955665,38.5665024631,0.153787878788,36.0,tarzan/tarzan-036.png
3,67.5706806283,75.5078534031,53.7382198953,0.144696969697,36.0,tarzan/tarzan-036.png
4,105.978378378,112.156756757,87.0378378378,0.140151515152,36.0,tarzan/tarzan-036.png
5,19.901734104,24.3063583815,13.4219653179,0.131060606061,36.0,tarzan/tarzan-036.png
6,120.539325843,134.146067416,104.898876404,0.0674242424242,36.0,tarzan/tarzan-036.png
7,152.456140351,167.614035088,141.298245614,0.0431818181818,36.0,tarzan/tarzan-036.png
0,10.1666666667,16.0729166667,7.14236111111,0.218939393939,37.0,tarzan/tarzan-037.png
1,24.3668122271,34.0174672489,18.0829694323,0.172727272727,37.0,tarzan/tarzan-037.png
2,45.2602739726,52.4794520548,33.8447488584,0.165909090909,37.0,tarzan/tarzan-037.png
3,65.0,74.5123152709,51.9901477833,0.153787878788,37.0,tarzan/tarzan-037.png
4,88.527173913,99.25,73.9891304348,0.139393939394,37.0,tarzan/tarzan-037.png
5,113.031496063,122.377952756,97.8346456693,0.0962121212121,37.0,tarzan/tarzan-037.png
6,124.191489362,159.595744681,138.106382979,0.0356060606061,37.0,tarzan/tarzan-037.png
7,166.0,195.739130435,176.260869565,0.0174242424242,37.0,tarzan/tarzan-037.png
0,11.9072463768,17.5768115942,4.35362318841,0.261363636364,38.0,tarzan/tarzan-038.png
1,27.7765151515,35.1628787879,16.1704545455,0.2,38.0,tarzan/tarzan-038.png
2,42.2064220183,51.8532110092,29.0963302752,0.165151515152,38.0,tarzan/tarzan-038.png
3,57.7826086957,66.9184782609,42.2391304348,0.139393939394,38.0,tarzan/tarzan-038.png
