,R,G,B,hist,framenum,frameName
0,13.4923339012,9.73935264055,8.85178875639,0.577,82.0,monstruo/monstruo-082.png
1,20.0082304527,16.7201646091,16.7242798354,0.253,82.0,monstruo/monstruo-082.png
2,32.5692307692,33.0153846154,42.0461538462,0.065,82.0,monstruo/monstruo-082.png
3,46.1041666667,49.0625,60.0416666667,0.048,82.0,monstruo/monstruo-082.png
4,160.529411765,174.647058824,197.058823529,0.017,82.0,monstruo/monstruo-082.png
5,67.8235294118,73.1176470588,90.8823529412,0.017,82.0,monstruo/monstruo-082.png
6,209.692307692,215.230769231,226.923076923,0.013,82.0,monstruo/monstruo-082.png
7,109.8,113.9,128.5,0.01,82.0,monstruo/monstruo-082.png
0,13.4742729306,9.86129753915,8.88143176734,0.446,83.0,monstruo/monstruo-083.png
1,7.67611336032,4.48178137652,5.33198380567,0.247,83.0,monstruo/monstruo-083.png
2,18.688,16.144,16.6,0.126,83.0,monstruo/monstruo-083.png
3,31.7692307692,38.6538461538,52.9230769231,0.052,83.0,monstruo/monstruo-083.png
4,27.5,28.0833333333,32.9583333333,0.048,83.0,monstruo/monstruo-083.png
5,41.1219512195,52.6341463415,71.9512195122,0.041,83.0,monstruo/monstruo-083.png
6,53.4285714286,69.380952381,90.8571428571,0.021,83.0,monstruo/monstruo-083.png
7,63.7368421053,86.7894736842,118.526315789,0.019,83.0,monstruo/monstruo-083.png
0,4.82105263158,2.33684210526,3.33947368421,0.38,84.0,monstruo/monstruo-084.png
1,8.49418604651,6.92441860465,8.99418604651,0.172,84.0,monstruo/monstruo-084.png
2,14.3028169014,13.1338028169,13.7535211268,0.142,84.0,monstruo/monstruo-084.png
3,25.2941176471,25.8333333333,31.4901960784,0.102,84.0,monstruo/monstruo-084.png
4,21.4555555556,20.1,15.8333333333,0.09,84.0,monstruo/monstruo-084.png
5,16.5194805195,18.7662337662,27.6883116883,0.077,84.0,monstruo/monstruo-084.png
6,35.3888888889,34.3888888889,37.2222222222,0.036,84.0,monstruo/monstruo-084.png
7,93.0,94.0,104.0,0.001,84.0,monstruo/monstruo-084.png
0,155.587878788,160.193939394,174.248484848,0.165,85.0,monstruo/monstruo-085.png
1,227.993288591,239.89261745,235.590604027,0.149,85.0,monstruo/monstruo-085.png
2,130.838926174,134.489932886,149.577181208,0.149,85.0,monstruo/monstruo-085.png
3,201.823129252,210.904761905,220.557823129,0.147,85.0,monstruo/monstruo-085.png
4,176.216783217,183.895104895,198.370629371,0.143,85.0,monstruo/monstruo-085.png
5,107.415841584,107.97029703,120.762376238,0.101,85.0,monstruo/monstruo-085.png
6,49.1095890411,43.5205479452,53.2328767123,0.073,85.0,monstruo/monstruo-085.png
7,80.1369863014,77.9178082192,90.0273972603,0.073,85.0,monstruo/monstruo-085.png
0,226.827225131,236.010471204,232.256544503,0.193,86.0,monstruo/monstruo-086.png
1,209.067073171,213.853658537,212.914634146,0.163,86.0,monstruo/monstruo-086.png
2,81.1666666667,75.3866666667,80.4533333333,0.15,86.0,monstruo/monstruo-086.png
3,177.0078125,180.0859375,185.296875,0.127,86.0,monstruo/monstruo-086.png
4,54.5454545455,48.8181818182,53.3090909091,0.11,86.0,monstruo/monstruo-086.png
5,144.38,142.39,145.11,0.1,86.0,monstruo/monstruo-086.png
6,108.412371134,103.773195876,108.18556701,0.097,86.0,monstruo/monstruo-086.png
7,30.8333333333,24.3,26.3666666667,0.06,86.0,monstruo/monstruo-086.png
0,7.77298850575,4.35344827586,4.25862068966,0.348,87.0,monstruo/monstruo-087.png
1,13.02,9.65666666667,8.45333333333,0.3,87.0,monstruo/monstruo-087.png
2,18.32,15.536,14.896,0.25,87.0,monstruo/monstruo-087.png
3,24.0714285714,22.5571428571,23.3857142857,0.07,87.0,monstruo/monstruo-087.png
4,31.8636363636,34.9545454545,40.6363636364,0.022,87.0,monstruo/monstruo-087.png
5,45.4,69.4,91.6,0.005,87.0,monstruo/monstruo-087.png
6,131.0,153.333333333,172.0,0.003,87.0,monstruo/monstruo-087.png
7,195.0,218.0,227.5,0.002,87.0,monstruo/monstruo-087.png
0,11.9457831325,8.75,7.75,0.332,88.0,monstruo/monstruo-088.png
1,17.7330960854,14.8647686833,13.9679715302,0.281,88.0,monstruo/monstruo-088.png
2,7.21090909091,3.77818181818,3.54909090909,0.275,88.0,monstruo/monstruo-088.png
3,23.2987012987,21.9480519481,22.1818181818,0.077,88.0,monstruo/monstruo-088.png
4,32.56,34.48,39.4,0.025,88.0,monstruo/monstruo-088.png
5,46.8,70.0,90.2,0.005,88.0,monstruo/monstruo-088.png
6,128.333333333,150.333333333,169.666666667,0.003,88.0,monstruo/monstruo-088.png
7,194.0,221.0,231.0,0.002,88.0,monstruo/monstruo-088.png
0,7.78978978979,4.31231231231,4.12612612613,0.333,89.0,monstruo/monstruo-089.png
1,12.7781456954,9.45364238411,8.31456953642,0.302,89.0,monstruo/monstruo-089.png
2,17.9149797571,15.1497975709,14.3927125506,0.247,89.0,monstruo/monstruo-089.png
3,22.8170731707,21.512195122,22.0853658537,0.082,89.0,monstruo/monstruo-089.png
4,31.72,33.4,38.12,0.025,89.0,monstruo/monstruo-089.png
5,47.1666666667,67.3333333333,86.1666666667,0.006,89.0,monstruo/monstruo-089.png
6,133.666666667,154.0,173.333333333,0.003,89.0,monstruo/monstruo-089.png
7,196.0,220.5,231.0,0.002,89.0,monstruo/monstruo-089.png
0,13.0473933649,10.0426540284,9.38151658768,0.422,90.0,monstruo/monstruo-090.png
1,8.48951048951,5.42657342657,5.01748251748,0.286,90.0,monstruo/monstruo-090.png
2,20.1790393013,16.4497816594,15.5589519651,0.229,90.0,monstruo/monstruo-090.png
3,32.9591836735,30.0204081633,30.6734693878,0.049,90.0,monstruo/monstruo-090.png
4,51.6666666667,57.1666666667,71.0,0.006,90.0,monstruo/monstruo-090.png
5,216.333333333,244.0,239.0,0.003,90.0,monstruo/monstruo-090.png
6,73.6666666667,98.3333333333,129.0,0.003,90.0,monstruo/monstruo-090.png
7,116.5,153.5,182.5,0.002,90.0,monstruo/monstruo-090.png
0,18.6975609756,15.6365853659,16.056097561,0.41,91.0,monstruo/monstruo-091.png
1,14.7746478873,11.4964788732,11.2605633803,0.284,91.0,monstruo/monstruo-091.png
2,9.90909090909,6.70909090909,6.40606060606,0.165,91.0,monstruo/monstruo-091.png
3,23.0917431193,19.7706422018,20.1559633028,0.109,91.0,monstruo/monstruo-091.png
4,32.9615384615,31.7692307692,34.7692307692,0.026,91.0,monstruo/monstruo-091.png
5,128.0,141.5,151.5,0.002,91.0,monstruo/monstruo-091.png
6,176.0,210.0,226.5,0.002,91.0,monstruo/monstruo-091.png
7,56.0,83.0,112.5,0.002,91.0,monstruo/monstruo-091.png
0,12.5111111111,8.63555555556,7.97333333333,0.225,92.0,monstruo/monstruo-092.png
1,17.9797979798,15.0252525253,15.0404040404,0.198,92.0,monstruo/monstruo-092.png
2,20.3314285714,17.16,17.84,0.175,92.0,monstruo/monstruo-092.png
3,14.1796407186,11.1077844311,10.7724550898,0.167,92.0,monstruo/monstruo-092.png
4,16.2698412698,13.2857142857,13.0873015873,0.126,92.0,monstruo/monstruo-092.png
5,9.28378378378,4.51351351351,3.98648648649,0.074,92.0,monstruo/monstruo-092.png
6,25.3823529412,21.7058823529,22.6176470588,0.034,92.0,monstruo/monstruo-092.png
7,59.0,69.0,85.0,0.001,92.0,monstruo/monstruo-092.png
0,13.3143712575,10.3862275449,10.4670658683,0.334,93.0,monstruo/monstruo-093.png
1,17.8675958188,14.968641115,15.2543554007,0.287,93.0,monstruo/monstruo-093.png
2,9.38461538462,5.42124542125,5.04029304029,0.273,93.0,monstruo/monstruo-093.png
3,22.7066666667,20.0133333333,20.4533333333,0.075,93.0,monstruo/monstruo-093.png
4,27.6,28.6,34.4,0.02,93.0,monstruo/monstruo-093.png
5,41.6666666667,49.8333333333,57.1666666667,0.006,93.0,monstruo/monstruo-093.png
6,60.75,76.0,83.25,0.004,93.0,monstruo/monstruo-093.png
7,230.0,248.0,255.0,0.001,93.0,monstruo/monstruo-093.png
0,12.7255936675,9.73614775726,9.25593667546,0.379,94.0,monstruo/monstruo-094.png
1,9.4006116208,5.77981651376,5.68501529052,0.327,94.0,monstruo/monstruo-094.png
2,18.2077294686,15.5410628019,15.6666666667,0.207,94.0,monstruo/monstruo-094.png
3,25.1186440678,23.8474576271,27.1694915254,0.059,94.0,monstruo/monstruo-094.png
4,31.2142857143,37.7142857143,49.7142857143,0.014,94.0,monstruo/monstruo-094.png
5,63.0,77.75,90.875,0.008,94.0,monstruo/monstruo-094.png
6,206.0,223.0,233.333333333,0.003,94.0,monstruo/monstruo-094.png
7,105.666666667,141.0,161.0,0.003,94.0,monstruo/monstruo-094.png
0,8.84798099762,5.00237529691,4.92399049881,0.421,95.0,monstruo/monstruo-095.png
1,13.0327380952,9.71428571429,9.16964285714,0.336,95.0,monstruo/monstruo-095.png
2,20.0202020202,17.2171717172,17.7272727273,0.198,95.0,monstruo/monstruo-095.png
3,29.3703703704,33.6666666667,40.6666666667,0.027,95.0,monstruo/monstruo-095.png
4,66.875,80.875,96.75,0.008,95.0,monstruo/monstruo-095.png
5,111.833333333,127.5,141.333333333,0.006,95.0,monstruo/monstruo-095.png
6,121.333333333,187.0,230.666666667,0.003,95.0,monstruo/monstruo-095.png
7,231.0,246.0,247.0,0.001,95.0,monstruo/monstruo-095.png
0,8.60659898477,4.30964467005,4.56091370558,0.395,96.0,monstruo/monstruo-096.png
1,12.6770538244,8.92067988669,8.31728045326,0.352,96.0,monstruo/monstruo-096.png
2,18.7344632768,16.2711864407,17.0056497175,0.179,96.0,monstruo/monstruo-096.png
3,27.7321428571,27.1964285714,31.6071428571,0.054,96.0,monstruo/monstruo-096.png
4,53.75,68.0,79.375,0.008,96.0,monstruo/monstruo-096.png
5,102.25,117.125,133.75,0.008,96.0,monstruo/monstruo-096.png
6,125.333333333,190.0,230.0,0.003,96.0,monstruo/monstruo-096.png
7,228.0,245.0,247.0,0.001,96.0,monstruo/monstruo-096.png
0,8.73447537473,4.62098501071,4.55460385439,0.467,97.0,monstruo/monstruo-097.png
1,12.9504643963,9.20743034056,8.57275541796,0.323,97.0,monstruo/monstruo-097.png
2,19.7857142857,16.9480519481,17.9415584416,0.154,97.0,monstruo/monstruo-097.png
3,27.6571428571,28.8,35.2571428571,0.035,97.0,monstruo/monstruo-097.png
4,74.8571428571,98.0,119.0,0.007,97.0,monstruo/monstruo-097.png
5,39.6666666667,53.8333333333,68.8333333333,0.006,97.0,monstruo/monstruo-097.png
6,108.8,150.0,179.8,0.005,97.0,monstruo/monstruo-097.png
7,206.333333333,224.0,228.333333333,0.003,97.0,monstruo/monstruo-097.png
0,8.65893271462,4.33874709977,4.18329466357,0.431,98.0,monstruo/monstruo-098.png
1,12.3238636364,8.49147727273,7.63068181818,0.352,98.0,monstruo/monstruo-098.png
2,18.693877551,15.768707483,15.9863945578,0.147,98.0,monstruo/monstruo-098.png
3,26.5384615385,26.5384615385,31.4038461538,0.052,98.0,monstruo/monstruo-098.png
4,84.5,113.666666667,141.166666667,0.006,98.0,monstruo/monstruo-098.png
5,42.3333333333,57.3333333333,74.0,0.006,98.0,monstruo/monstruo-098.png
6,138.25,178.5,205.75,0.004,98.0,monstruo/monstruo-098.png
7,218.0,239.5,239.5,0.002,98.0,monstruo/monstruo-098.png
0,8.70066518847,4.40354767184,4.10643015521,0.438,99.0,monstruo/monstruo-099.png
1,12.3918128655,8.76900584795,7.59941520468,0.355,99.0,monstruo/monstruo-099.png
2,19.9036144578,17.343373494,17.7590361446,0.166,99.0,monstruo/monstruo-099.png
3,30.12,33.64,40.68,0.025,99.0,monstruo/monstruo-099.png
4,97.5,120.166666667,142.833333333,0.006,99.0,monstruo/monstruo-099.png
5,140.2,187.6,213.0,0.005,99.0,monstruo/monstruo-099.png
6,50.25,63.75,77.0,0.004,99.0,monstruo/monstruo-099.png
7,233.0,248.0,244.0,0.001,99.0,monstruo/monstruo-099.png
0,6.02772643253,3.06839186691,4.0258780037,0.541,100.0,monstruo/monstruo-100.png
1,9.17021276596,7.50354609929,8.28368794326,0.141,100.0,monstruo/monstruo-100.png
2,11.1515151515,10.3484848485,11.5378787879,0.132,100.0,monstruo/monstruo-100.png
3,14.9056603774,14.0283018868,15.7358490566,0.106,100.0,monstruo/monstruo-100.png
4,15.875,17.575,23.9,0.04,100.0,monstruo/monstruo-100.png
5,18.5714285714,23.1428571429,34.4642857143,0.028,100.0,monstruo/monstruo-100.png
6,28.9,26.6,26.9,0.01,100.0,monstruo/monstruo-100.png
7,35.0,40.5,57.5,0.002,100.0,monstruo/monstruo-100.png
0,6.15697674419,3.19573643411,4.1492248062,0.516,101.0,monstruo/monstruo-101.png
1,9.55897435897,7.98461538462,9.03076923077,0.195,101.0,monstruo/monstruo-101.png
2,11.9928571429,11.5785714286,13.0357142857,0.14,101.0,monstruo/monstruo-101.png
3,14.6612903226,17.1935483871,24.8387096774,0.062,101.0,monstruo/monstruo-101.png
4,18.8,16.4363636364,16.2909090909,0.055,101.0,monstruo/monstruo-101.png
5,19.6896551724,25.1724137931,35.8965517241,0.029,101.0,monstruo/monstruo-101.png
6,39.5,53.0,73.0,0.002,101.0,monstruo/monstruo-101.png
7,55.0,81.0,127.0,0.001,101.0,monstruo/monstruo-101.png
0,6.3669527897,3.3347639485,4.21244635193,0.466,102.0,monstruo/monstruo-102.png
1,9.21195652174,7.78804347826,8.79347826087,0.182,102.0,monstruo/monstruo-102.png
2,11.9813664596,10.8322981366,12.1801242236,0.163,102.0,monstruo/monstruo-102.png
3,16.4418604651,15.1976744186,16.1279069767,0.086,102.0,monstruo/monstruo-102.png
4,15.4507042254,17.8028169014,25.1690140845,0.071,102.0,monstruo/monstruo-102.png
5,20.2173913043,26.9565217391,40.2608695652,0.023,102.0,monstruo/monstruo-102.png
6,38.625,34.375,35.125,0.008,102.0,monstruo/monstruo-102.png
7,26.0,45.0,87.0,0.001,102.0,monstruo/monstruo-102.png
0,6.47368421053,3.38672768879,4.2700228833,0.437,103.0,monstruo/monstruo-103.png
1,9.77580071174,8.3024911032,9.42348754448,0.281,103.0,monstruo/monstruo-103.png
2,14.4534161491,13.2111801242,14.0745341615,0.161,103.0,monstruo/monstruo-103.png
3,15.2142857143,17.2023809524,23.9404761905,0.084,103.0,monstruo/monstruo-103.png
4,21.2962962963,27.4074074074,38.0740740741,0.027,103.0,monstruo/monstruo-103.png
5,27.8571428571,44.2857142857,65.8571428571,0.007,103.0,monstruo/monstruo-103.png
6,71.0,91.5,123.0,0.002,103.0,monstruo/monstruo-103.png
7,115.0,150.0,202.0,0.001,103.0,monstruo/monstruo-103.png
0,13.221686747,9.34457831325,7.88674698795,0.415,104.0,monstruo/monstruo-104.png
1,6.19571045576,2.6836461126,4.00804289544,0.373,104.0,monstruo/monstruo-104.png
2,14.2824427481,13.2824427481,14.0916030534,0.131,104.0,monstruo/monstruo-104.png
3,20.0416666667,20.2916666667,25.3333333333,0.024,104.0,monstruo/monstruo-104.png
4,12.9523809524,19.7142857143,48.9523809524,0.021,104.0,monstruo/monstruo-104.png
5,25.0625,41.0625,68.5625,0.016,104.0,monstruo/monstruo-104.png
6,42.4545454545,69.0909090909,100.727272727,0.011,104.0,monstruo/monstruo-104.png
7,63.8888888889,99.6666666667,137.333333333,0.009,104.0,monstruo/monstruo-104.png
0,5.56304985337,2.3137829912,3.42815249267,0.341,105.0,monstruo/monstruo-105.png
1,13.9238095238,10.9079365079,9.3873015873,0.314,105.0,monstruo/monstruo-105.png
2,9.66233766234,6.81818181818,7.35064935065,0.232,105.0,monstruo/monstruo-105.png
3,14.8888888889,15.9841269841,20.380952381,0.063,105.0,monstruo/monstruo-105.png
4,12.7368421053,20.9473684211,50.6842105263,0.019,105.0,monstruo/monstruo-105.png
5,26.8333333333,44.75,71.6666666667,0.012,105.0,monstruo/monstruo-105.png
6,48.0,79.8181818182,111.727272727,0.011,105.0,monstruo/monstruo-105.png
7,69.375,105.125,138.125,0.008,105.0,monstruo/monstruo-105.png
0,5.98206278027,2.75784753363,3.82959641256,0.446,106.0,monstruo/monstruo-106.png
1,12.5892351275,9.4730878187,8.53257790368,0.353,106.0,monstruo/monstruo-106.png
2,16.46,15.43,15.67,0.1,106.0,monstruo/monstruo-106.png
3,8.22916666667,11.6875,19.8541666667,0.048,106.0,monstruo/monstruo-106.png
4,15.1739130435,22.9565217391,46.2608695652,0.023,106.0,monstruo/monstruo-106.png
5,25.1666666667,42.6666666667,67.4166666667,0.012,106.0,monstruo/monstruo-106.png
6,42.2222222222,71.3333333333,101.555555556,0.009,106.0,monstruo/monstruo-106.png
7,59.6666666667,96.1111111111,124.666666667,0.009,106.0,monstruo/monstruo-106.png
0,5.50534759358,2.78877005348,3.76470588235,0.374,107.0,monstruo/monstruo-107.png
1,12.8888888889,10.0753968254,8.77777777778,0.252,107.0,monstruo/monstruo-107.png
2,15.465648855,17.3511450382,20.0305343511,0.131,107.0,monstruo/monstruo-107.png
3,8.05982905983,11.7179487179,16.4615384615,0.117,107.0,monstruo/monstruo-107.png
4,17.9868421053,24.8289473684,33.9210526316,0.076,107.0,monstruo/monstruo-107.png
5,22.0,33.4642857143,52.8571428571,0.028,107.0,monstruo/monstruo-107.png
6,35.0769230769,59.3076923077,84.0769230769,0.013,107.0,monstruo/monstruo-107.png
7,57.8888888889,95.2222222222,125.444444444,0.009,107.0,monstruo/monstruo-107.png
0,5.52710843373,2.53614457831,3.52108433735,0.332,108.0,monstruo/monstruo-108.png
1,14.1869158879,10.1355140187,8.33644859813,0.214,108.0,monstruo/monstruo-108.png
2,13.3395061728,15.6851851852,19.8950617284,0.162,108.0,monstruo/monstruo-108.png
3,8.51315789474,9.36842105263,11.9473684211,0.152,108.0,monstruo/monstruo-108.png
4,17.8607594937,22.8860759494,30.7594936709,0.079,108.0,monstruo/monstruo-108.png
5,23.358974359,32.7179487179,49.358974359,0.039,108.0,monstruo/monstruo-108.png
6,33.3846153846,55.6923076923,82.0,0.013,108.0,monstruo/monstruo-108.png
7,56.6666666667,93.3333333333,124.555555556,0.009,108.0,monstruo/monstruo-108.png
0,5.48159509202,2.44171779141,3.54294478528,0.326,109.0,monstruo/monstruo-109.png
1,14.231092437,10.2731092437,8.66806722689,0.238,109.0,monstruo/monstruo-109.png
2,7.69696969697,8.89090909091,11.9636363636,0.165,109.0,monstruo/monstruo-109.png
3,13.9144736842,16.4013157895,20.4671052632,0.152,109.0,monstruo/monstruo-109.png
4,19.0,25.7027027027,35.5810810811,0.074,109.0,monstruo/monstruo-109.png
5,24.7037037037,36.1851851852,57.3333333333,0.027,109.0,monstruo/monstruo-109.png
6,35.3333333333,61.4444444444,86.7777777778,0.009,109.0,monstruo/monstruo-109.png
7,59.5555555556,95.8888888889,125.444444444,0.009,109.0,monstruo/monstruo-109.png
0,5.62258064516,2.45806451613,3.41290322581,0.31,110.0,monstruo/monstruo-110.png
1,14.7487437186,10.4874371859,8.79396984925,0.199,110.0,monstruo/monstruo-110.png
2,7.91111111111,8.22777777778,10.6611111111,0.18,110.0,monstruo/monstruo-110.png
3,13.2380952381,15.8511904762,20.3154761905,0.168,110.0,monstruo/monstruo-110.png
4,19.4642857143,24.130952381,31.9404761905,0.084,110.0,monstruo/monstruo-110.png
5,23.925,33.25,51.475,0.04,110.0,monstruo/monstruo-110.png
6,37.3,61.7,87.3,0.01,110.0,monstruo/monstruo-110.png
7,58.3333333333,93.7777777778,123.333333333,0.009,110.0,monstruo/monstruo-110.png
0,5.20552147239,2.49693251534,3.39570552147,0.326,111.0,monstruo/monstruo-111.png
1,15.1534391534,10.9100529101,8.87301587302,0.189,111.0,monstruo/monstruo-111.png
2,8.06896551724,8.33333333333,10.6896551724,0.174,111.0,monstruo/monstruo-111.png
3,12.3777777778,15.1185185185,19.0740740741,0.135,111.0,monstruo/monstruo-111.png
4,17.4392523364,22.1962616822,29.8317757009,0.107,111.0,monstruo/monstruo-111.png
5,22.9591836735,32.0204081633,46.0204081633,0.049,111.0,monstruo/monstruo-111.png
6,32.0833333333,54.5,79.0,0.012,111.0,monstruo/monstruo-111.png
7,54.625,88.875,118.75,0.008,111.0,monstruo/monstruo-111.png
0,9.92720306513,4.93869731801,5.01149425287,0.261,112.0,monstruo/monstruo-112.png
1,12.4871794872,7.53846153846,6.54871794872,0.195,112.0,monstruo/monstruo-112.png
2,14.5371428571,9.86857142857,8.69714285714,0.175,112.0,monstruo/monstruo-112.png
3,6.63716814159,4.71681415929,5.80530973451,0.113,112.0,monstruo/monstruo-112.png
4,8.32673267327,7.06930693069,8.38613861386,0.101,112.0,monstruo/monstruo-112.png
5,10.0326086957,8.75,11.3369565217,0.092,112.0,monstruo/monstruo-112.png
6,17.9375,14.3541666667,14.6875,0.048,112.0,monstruo/monstruo-112.png
7,25.0666666667,21.5333333333,21.2666666667,0.015,112.0,monstruo/monstruo-112.png
0,7.75,5.6108490566,7.15801886792,0.424,113.0,monstruo/monstruo-113.png
1,11.7275541796,9.37770897833,10.8761609907,0.323,113.0,monstruo/monstruo-113.png
2,20.2767295597,15.7672955975,14.6729559748,0.159,113.0,monstruo/monstruo-113.png
3,28.4492753623,22.0144927536,19.6231884058,0.069,113.0,monstruo/monstruo-113.png
4,13.8461538462,18.0,40.2307692308,0.013,113.0,monstruo/monstruo-113.png
5,47.25,40.875,35.25,0.008,113.0,monstruo/monstruo-113.png
6,119.666666667,102.0,87.0,0.003,113.0,monstruo/monstruo-113.png
7,49.0,67.0,108.0,0.001,113.0,monstruo/monstruo-113.png
0,4.72390572391,6.05387205387,13.2171717172,0.593,114.0,monstruo/monstruo-114.png
1,8.55555555556,13.3611111111,25.9603174603,0.253,114.0,monstruo/monstruo-114.png
2,16.6951219512,25.5365853659,60.6219512195,0.082,114.0,monstruo/monstruo-114.png
3,27.3,53.65,101.175,0.04,114.0,monstruo/monstruo-114.png
4,53.8666666667,88.2,130.533333333,0.015,114.0,monstruo/monstruo-114.png
5,133.090909091,205.181818182,228.272727273,0.011,114.0,monstruo/monstruo-114.png
6,18.6666666667,73.0,209.0,0.003,114.0,monstruo/monstruo-114.png
7,215.0,240.333333333,240.333333333,0.003,114.0,monstruo/monstruo-114.png
0,7.65266106443,15.0336134454,25.5518207283,0.356,115.0,monstruo/monstruo-115.png
1,5.57275541796,6.60990712074,10.4427244582,0.324,115.0,monstruo/monstruo-115.png
2,11.8347107438,22.1570247934,43.7272727273,0.121,115.0,monstruo/monstruo-115.png
3,22.0161290323,44.9838709677,77.0322580645,0.062,115.0,monstruo/monstruo-115.png
4,59.0,112.125,165.982142857,0.056,115.0,monstruo/monstruo-115.png
5,44.8958333333,84.1666666667,125.895833333,0.048,115.0,monstruo/monstruo-115.png
6,11.7931034483,35.275862069,129.620689655,0.029,115.0,monstruo/monstruo-115.png
7,197.5,232.75,241.5,0.004,115.0,monstruo/monstruo-115.png
0,6.79390681004,4.04480286738,6.1917562724,0.558,116.0,monstruo/monstruo-116.png
1,8.22680412371,12.2577319588,29.5154639175,0.194,116.0,monstruo/monstruo-116.png
2,14.9512195122,21.4471544715,54.2601626016,0.123,116.0,monstruo/monstruo-116.png
3,4.35593220339,15.1525423729,90.3220338983,0.059,116.0,monstruo/monstruo-116.png
4,3.12121212121,24.0303030303,146.666666667,0.033,116.0,monstruo/monstruo-116.png
5,2.61111111111,69.4444444444,214.388888889,0.018,116.0,monstruo/monstruo-116.png
6,18.6153846154,175.692307692,240.0,0.013,116.0,monstruo/monstruo-116.png
7,77.5,104.5,142.5,0.002,116.0,monstruo/monstruo-116.png
0,7.51558752998,5.92565947242,11.8729016787,0.417,117.0,monstruo/monstruo-117.png
1,8.84057971014,11.3333333333,28.2560386473,0.206,117.0,monstruo/monstruo-117.png
2,19.925,16.6125,18.50625,0.16,117.0,monstruo/monstruo-117.png
3,14.3644067797,20.406779661,50.5423728814,0.119,117.0,monstruo/monstruo-117.png
4,23.4237288136,37.6440677966,80.3898305085,0.059,117.0,monstruo/monstruo-117.png
5,49.2857142857,72.5238095238,109.428571429,0.021,117.0,monstruo/monstruo-117.png
6,9.18181818182,35.3636363636,154.454545455,0.011,117.0,monstruo/monstruo-117.png
7,30.0,101.714285714,217.857142857,0.007,117.0,monstruo/monstruo-117.png
0,6.53684210526,6.04631578947,12.6189473684,0.475,118.0,monstruo/monstruo-118.png
1,12.7916666667,23.9642857143,53.5119047619,0.168,118.0,monstruo/monstruo-118.png
2,7.25454545455,13.2666666667,33.0363636364,0.165,118.0,monstruo/monstruo-118.png
3,19.2,37.0,79.7263157895,0.095,118.0,monstruo/monstruo-118.png
4,22.2452830189,52.7358490566,114.735849057,0.053,118.0,monstruo/monstruo-118.png
5,105.411764706,163.058823529,209.882352941,0.017,118.0,monstruo/monstruo-118.png
6,47.2857142857,84.6428571429,141.785714286,0.014,118.0,monstruo/monstruo-118.png
7,148.230769231,209.692307692,232.0,0.013,118.0,monstruo/monstruo-118.png
0,6.25821596244,3.4765258216,6.10093896714,0.426,119.0,monstruo/monstruo-119.png
1,7.63948497854,7.7982832618,14.9227467811,0.233,119.0,monstruo/monstruo-119.png
2,8.88333333333,14.2277777778,28.9611111111,0.179,119.0,monstruo/monstruo-119.png
3,13.9178082192,24.4246575342,51.2739726027,0.074,119.0,monstruo/monstruo-119.png
4,19.0,35.9047619048,77.8333333333,0.042,119.0,monstruo/monstruo-119.png
5,36.0,65.0476190476,115.047619048,0.021,119.0,monstruo/monstruo-119.png
6,80.0714285714,130.214285714,181.071428571,0.014,119.0,monstruo/monstruo-119.png
7,125.090909091,199.0,234.727272727,0.011,119.0,monstruo/monstruo-119.png
0,5.52417302799,2.28498727735,4.35877862595,0.393,120.0,monstruo/monstruo-120.png
1,8.91869918699,5.67479674797,9.15853658537,0.246,120.0,monstruo/monstruo-120.png
2,6.26605504587,7.8623853211,18.0550458716,0.109,120.0,monstruo/monstruo-120.png
3,13.5287356322,18.6551724138,34.6551724138,0.087,120.0,monstruo/monstruo-120.png
4,9.86885245902,13.4754098361,26.8032786885,0.061,120.0,monstruo/monstruo-120.png
5,35.8490566038,59.0377358491,88.358490566,0.053,120.0,monstruo/monstruo-120.png
6,30.1071428571,46.3214285714,71.75,0.028,120.0,monstruo/monstruo-120.png
7,16.8260869565,25.7391304348,52.0869565217,0.023,120.0,monstruo/monstruo-120.png
0,5.49382716049,2.47901234568,4.48641975309,0.405,121.0,monstruo/monstruo-121.png
1,8.88167938931,5.7213740458,8.48854961832,0.262,121.0,monstruo/monstruo-121.png
2,6.16666666667,8.56666666667,16.9416666667,0.12,121.0,monstruo/monstruo-121.png
3,12.7083333333,17.1979166667,29.0520833333,0.096,121.0,monstruo/monstruo-121.png
4,34.0222222222,55.6444444444,85.1555555556,0.045,121.0,monstruo/monstruo-121.png
5,14.90625,24.65625,45.40625,0.032,121.0,monstruo/monstruo-121.png
6,24.4642857143,38.6428571429,63.6428571429,0.028,121.0,monstruo/monstruo-121.png
7,47.4166666667,71.5833333333,102.166666667,0.012,121.0,monstruo/monstruo-121.png
0,5.16229116945,5.94749403341,9.2076372315,0.419,122.0,monstruo/monstruo-122.png
1,9.47422680412,14.0549828179,20.5429553265,0.291,122.0,monstruo/monstruo-122.png
2,16.3563218391,22.9827586207,34.7471264368,0.174,122.0,monstruo/monstruo-122.png
3,29.9540229885,39.5402298851,56.367816092,0.087,122.0,monstruo/monstruo-122.png
4,7.72727272727,10.0909090909,98.6363636364,0.011,122.0,monstruo/monstruo-122.png
5,121.833333333,204.0,227.333333333,0.006,122.0,monstruo/monstruo-122.png
6,5.5,46.3333333333,206.0,0.006,122.0,monstruo/monstruo-122.png
7,59.0,103.5,132.166666667,0.006,122.0,monstruo/monstruo-122.png
