,R,G,B,hist,framenum,frameName
1,18.078125,17.0104166667,17.3697916667,0.150470219436,22.0,bourne/bourne-022.png
2,24.1212121212,25.4141414141,27.5656565657,0.0775862068966,22.0,bourne/bourne-022.png
3,28.0273972603,36.8082191781,50.0410958904,0.057210031348,22.0,bourne/bourne-022.png
4,74.4857142857,88.0571428571,99.6571428571,0.0274294670846,22.0,bourne/bourne-022.png
5,48.2857142857,54.6571428571,58.6571428571,0.0274294670846,22.0,bourne/bourne-022.png
6,42.1612903226,57.7096774194,81.8387096774,0.0242946708464,22.0,bourne/bourne-022.png
7,147.5,169.0,177.5,0.00156739811912,22.0,bourne/bourne-022.png
0,9.00494437577,8.891223733,9.04326328801,0.634012539185,23.0,bourne/bourne-023.png
1,19.0606060606,17.8333333333,18.1262626263,0.155172413793,23.0,bourne/bourne-023.png
2,27.9333333333,30.5466666667,36.0,0.0587774294671,23.0,bourne/bourne-023.png
3,39.5833333333,45.8166666667,57.0166666667,0.0470219435737,23.0,bourne/bourne-023.png
4,78.92,88.52,97.94,0.0391849529781,23.0,bourne/bourne-023.png
5,101.571428571,118.628571429,147.6,0.0274294670846,23.0,bourne/bourne-023.png
6,54.696969697,66.0606060606,83.5151515152,0.0258620689655,23.0,bourne/bourne-023.png
7,130.75,147.5625,176.25,0.012539184953,23.0,bourne/bourne-023.png
0,11.5571847507,14.9208211144,19.8709677419,0.26724137931,24.0,bourne/bourne-024.png
1,23.654028436,31.6492890995,39.4691943128,0.165360501567,24.0,bourne/bourne-024.png
2,35.6235955056,46.606741573,60.1966292135,0.139498432602,24.0,bourne/bourne-024.png
3,62.3776223776,77.2307692308,105.622377622,0.112068965517,24.0,bourne/bourne-024.png
4,50.9701492537,63.2388059701,84.3805970149,0.105015673981,24.0,bourne/bourne-024.png
5,79.1308411215,93.9906542056,122.560747664,0.083855799373,24.0,bourne/bourne-024.png
6,99.7674418605,112.23255814,139.465116279,0.0673981191223,24.0,bourne/bourne-024.png
7,125.565789474,137.0,164.131578947,0.0595611285266,24.0,bourne/bourne-024.png
0,49.6161290323,51.5290322581,53.5064516129,0.242946708464,25.0,bourne/bourne-025.png
1,70.2387387387,72.6531531532,72.3963963964,0.173981191223,25.0,bourne/bourne-025.png
2,87.0,90.2663551402,89.1728971963,0.167711598746,25.0,bourne/bourne-025.png
3,28.1414634146,27.2634146341,28.6,0.16065830721,25.0,bourne/bourne-025.png
4,107.641618497,109.826589595,105.196531792,0.135579937304,25.0,bourne/bourne-025.png
5,126.3125,136.666666667,141.21875,0.0752351097179,25.0,bourne/bourne-025.png
6,146.913043478,161.869565217,181.456521739,0.0360501567398,25.0,bourne/bourne-025.png
7,212.8,215.8,209.7,0.00783699059561,25.0,bourne/bourne-025.png
0,43.5765472313,44.3061889251,45.651465798,0.240595611285,26.0,bourne/bourne-026.png
1,25.0080321285,23.0963855422,23.702811245,0.195141065831,26.0,bourne/bourne-026.png
2,63.7641509434,66.2028301887,66.6603773585,0.166144200627,26.0,bourne/bourne-026.png
3,84.3641025641,87.3435897436,86.1384615385,0.152821316614,26.0,bourne/bourne-026.png
4,107.475862069,108.489655172,102.806896552,0.113636363636,26.0,bourne/bourne-026.png
5,126.97029703,136.475247525,142.306930693,0.0791536050157,26.0,bourne/bourne-026.png
6,144.826086957,160.217391304,183.413043478,0.0360501567398,26.0,bourne/bourne-026.png
7,197.285714286,197.476190476,189.714285714,0.0164576802508,26.0,bourne/bourne-026.png
0,11.0016835017,10.1818181818,9.84175084175,0.465517241379,27.0,bourne/bourne-027.png
1,20.8861538462,19.3723076923,19.3846153846,0.254702194357,27.0,bourne/bourne-027.png
2,34.7118644068,33.5254237288,34.3389830508,0.138714733542,27.0,bourne/bourne-027.png
3,49.1866666667,49.1066666667,51.24,0.0587774294671,27.0,bourne/bourne-027.png
4,65.1063829787,73.5106382979,79.5744680851,0.0368338557994,27.0,bourne/bourne-027.png
5,104.259259259,117.444444444,142.851851852,0.0211598746082,27.0,bourne/bourne-027.png
6,69.4,83.95,114.6,0.0156739811912,27.0,bourne/bourne-027.png
7,141.272727273,155.545454545,179.909090909,0.00862068965517,27.0,bourne/bourne-027.png
0,10.7648902821,10.0846394984,9.81347962382,0.5,28.0,bourne/bourne-028.png
1,22.5218978102,21.1204379562,20.7737226277,0.21473354232,28.0,bourne/bourne-028.png
2,35.2684563758,34.0469798658,33.7516778523,0.116771159875,28.0,bourne/bourne-028.png
3,50.5189873418,49.8101265823,49.6202531646,0.0619122257053,28.0,bourne/bourne-028.png
4,65.4696969697,70.6515151515,74.9848484848,0.051724137931,28.0,bourne/bourne-028.png
5,88.5142857143,95.1142857143,102.028571429,0.0274294670846,28.0,bourne/bourne-028.png
6,153.105263158,167.578947368,188.105263158,0.0148902821317,28.0,bourne/bourne-028.png
7,108.375,126.1875,146.9375,0.012539184953,28.0,bourne/bourne-028.png
0,10.2245762712,9.68220338983,9.78177966102,0.369905956113,29.0,bourne/bourne-029.png
1,24.6082089552,22.4626865672,23.1940298507,0.210031347962,29.0,bourne/bourne-029.png
2,37.4615384615,36.9763313609,38.3372781065,0.132445141066,29.0,bourne/bourne-029.png
3,55.201754386,57.7543859649,60.0964912281,0.08934169279,29.0,bourne/bourne-029.png
4,98.0733944954,107.440366972,113.027522936,0.0854231974922,29.0,bourne/bourne-029.png
5,76.1964285714,81.625,84.5,0.0438871473354,29.0,bourne/bourne-029.png
6,155.74,166.72,168.68,0.0391849529781,29.0,bourne/bourne-029.png
7,127.289473684,138.447368421,142.578947368,0.0297805642633,29.0,bourne/bourne-029.png
0,30.3413654618,30.5903614458,32.875502008,0.19670846395,30.0,bourne/bourne-030.png
1,14.8755186722,14.265560166,15.4315352697,0.188871473354,30.0,bourne/bourne-030.png
2,51.3081081081,51.4918918919,49.9135135135,0.1434169279,30.0,bourne/bourne-030.png
3,74.7797619048,76.9583333333,74.7023809524,0.131661442006,30.0,bourne/bourne-030.png
4,102.382113821,105.300813008,105.699186992,0.096394984326,30.0,bourne/bourne-030.png
5,131.879310345,135.439655172,134.25,0.0909090909091,30.0,bourne/bourne-030.png
6,178.734513274,187.584070796,185.292035398,0.0885579937304,30.0,bourne/bourne-030.png
7,152.975308642,160.555555556,160.666666667,0.0634796238245,30.0,bourne/bourne-030.png
0,36.067961165,37.8349514563,41.1310679612,0.16144200627,31.0,bourne/bourne-031.png
1,125.229268293,131.907317073,129.72195122,0.16065830721,31.0,bourne/bourne-031.png
2,21.6512820513,17.9794871795,15.0769230769,0.152821316614,31.0,bourne/bourne-031.png
3,37.6835443038,48.3101265823,74.9240506329,0.123824451411,31.0,bourne/bourne-031.png
4,152.324675325,159.051948052,158.512987013,0.120689655172,31.0,bourne/bourne-031.png
5,91.3289473684,98.7368421053,100.289473684,0.119122257053,31.0,bourne/bourne-031.png
6,64.5238095238,67.253968254,63.9603174603,0.0987460815047,31.0,bourne/bourne-031.png
7,185.375,191.7875,190.6,0.0626959247649,31.0,bourne/bourne-031.png
0,111.276995305,124.920187793,148.262910798,0.166927899687,32.0,bourne/bourne-032.png
1,26.0196078431,31.0490196078,43.681372549,0.15987460815,32.0,bourne/bourne-032.png
2,13.1379310345,16.1231527094,24.2216748768,0.159090909091,32.0,bourne/bourne-032.png
3,83.9473684211,96.8,125.794736842,0.148902821317,32.0,bourne/bourne-032.png
4,58.86,69.32,97.88,0.117554858934,32.0,bourne/bourne-032.png
5,40.3758389262,47.5369127517,68.3154362416,0.116771159875,32.0,bourne/bourne-032.png
6,144.670103093,156.175257732,171.577319588,0.0760188087774,32.0,bourne/bourne-032.png
7,212.828571429,221.528571429,216.542857143,0.0548589341693,32.0,bourne/bourne-032.png
0,9.68996960486,11.1003039514,16.0334346505,0.257836990596,33.0,bourne/bourne-033.png
1,19.8740740741,23.9148148148,32.137037037,0.211598746082,33.0,bourne/bourne-033.png
2,28.5568181818,35.1363636364,52.2102272727,0.137931034483,33.0,bourne/bourne-033.png
3,47.4112903226,53.2016129032,71.25,0.0971786833856,33.0,bourne/bourne-033.png
4,60.4180327869,70.9836065574,100.385245902,0.0956112852665,33.0,bourne/bourne-033.png
5,80.4455445545,92.4752475248,124.910891089,0.0791536050157,33.0,bourne/bourne-033.png
6,107.5,120.166666667,146.628205128,0.0611285266458,33.0,bourne/bourne-033.png
7,141.5,152.118421053,168.118421053,0.0595611285266,33.0,bourne/bourne-033.png
0,12.6,13.2294117647,17.3470588235,0.266457680251,34.0,bourne/bourne-034.png
1,45.9083333333,33.3333333333,23.8958333333,0.188087774295,34.0,bourne/bourne-034.png
2,24.9645390071,31.4680851064,51.0354609929,0.110501567398,34.0,bourne/bourne-034.png
3,81.6541353383,89.992481203,116.345864662,0.104231974922,34.0,bourne/bourne-034.png
4,103.540322581,117.193548387,143.959677419,0.0971786833856,34.0,bourne/bourne-034.png
5,140.454545455,152.009090909,167.818181818,0.0862068965517,34.0,bourne/bourne-034.png
6,73.4368932039,55.7766990291,39.9902912621,0.0807210031348,34.0,bourne/bourne-034.png
7,50.6470588235,58.7764705882,91.6352941176,0.0666144200627,34.0,bourne/bourne-034.png
0,151.034188034,158.547008547,155.978632479,0.183385579937,35.0,bourne/bourne-035.png
1,126.716894977,135.251141553,135.630136986,0.171630094044,35.0,bourne/bourne-035.png
2,19.3155080214,22.3582887701,27.5454545455,0.146551724138,35.0,bourne/bourne-035.png
3,77.1656050955,81.872611465,85.6815286624,0.123040752351,35.0,bourne/bourne-035.png
4,53.6206896552,59.475862069,68.5172413793,0.113636363636,35.0,bourne/bourne-035.png
5,32.675862069,38.6344827586,48.0275862069,0.113636363636,35.0,bourne/bourne-035.png
6,97.828358209,102.708955224,105.082089552,0.105015673981,35.0,bourne/bourne-035.png
7,173.2,180.363636364,181.272727273,0.0431034482759,35.0,bourne/bourne-035.png
0,85.4221453287,87.8996539792,89.8615916955,0.226489028213,36.0,bourne/bourne-036.png
1,151.733067729,159.290836653,156.908366534,0.19670846395,36.0,bourne/bourne-036.png
2,127.715846995,136.371584699,137.459016393,0.1434169279,36.0,bourne/bourne-036.png
3,20.6458333333,22.7847222222,28.6111111111,0.112852664577,36.0,bourne/bourne-036.png
4,60.3472222222,65.2708333333,72.9652777778,0.112852664577,36.0,bourne/bourne-036.png
5,37.7916666667,44.7666666667,55.65,0.0940438871473,36.0,bourne/bourne-036.png
6,104.440860215,111.827956989,115.913978495,0.0728840125392,36.0,bourne/bourne-036.png
7,176.384615385,182.423076923,180.653846154,0.0407523510972,36.0,bourne/bourne-036.png
0,71.7164179104,83.9291044776,111.029850746,0.209247648903,37.0,bourne/bourne-037.png
1,94.4605263158,108.324561404,135.192982456,0.17868338558,37.0,bourne/bourne-037.png
2,53.7128205128,61.8820512821,79.1692307692,0.152821316614,37.0,bourne/bourne-037.png
3,32.6075949367,37.5316455696,48.1265822785,0.12460815047,37.0,bourne/bourne-037.png
4,121.068181818,134.401515152,155.757575758,0.103448275862,37.0,bourne/bourne-037.png
5,95.0336134454,92.1092436975,83.5546218487,0.0932601880878,37.0,bourne/bourne-037.png
6,153.561797753,165.258426966,179.370786517,0.0697492163009,37.0,bourne/bourne-037.png
7,211.574712644,222.16091954,222.459770115,0.0681818181818,37.0,bourne/bourne-037.png
0,81.5704225352,91.8169014085,113.038732394,0.222570532915,38.0,bourne/bourne-038.png
1,63.0413533835,73.7142857143,97.6165413534,0.208463949843,38.0,bourne/bourne-038.png
2,47.597826087,54.1739130435,68.7934782609,0.144200626959,38.0,bourne/bourne-038.png
3,95.7283950617,109.845679012,139.172839506,0.126959247649,38.0,bourne/bourne-038.png
4,26.4444444444,30.162962963,41.1555555556,0.105799373041,38.0,bourne/bourne-038.png
5,211.816666667,222.191666667,221.591666667,0.0940438871473,38.0,bourne/bourne-038.png
6,126.125,139.4,162.1,0.0626959247649,38.0,bourne/bourne-038.png
7,158.177777778,169.844444444,183.6,0.0352664576803,38.0,bourne/bourne-038.png
0,24.4247491639,25.5150501672,31.0434782609,0.234326018809,39.0,bourne/bourne-039.png
1,47.5152671756,51.141221374,62.0610687023,0.205329153605,39.0,bourne/bourne-039.png
2,53.349112426,67.3431952663,101.124260355,0.132445141066,39.0,bourne/bourne-039.png
3,110.860655738,130.754098361,161.270491803,0.0956112852665,39.0,bourne/bourne-039.png
4,82.4196428571,99.6428571429,134.0625,0.0877742946708,39.0,bourne/bourne-039.png
5,145.321428571,164.9375,185.616071429,0.0877742946708,39.0,bourne/bourne-039.png
6,186.5,200.365384615,208.201923077,0.0815047021944,39.0,bourne/bourne-039.png
7,84.21875,85.8645833333,88.4791666667,0.0752351097179,39.0,bourne/bourne-039.png
0,44.3741721854,45.8874172185,51.9105960265,0.236677115987,40.0,bourne/bourne-040.png
1,18.5731225296,19.7193675889,26.1581027668,0.198275862069,40.0,bourne/bourne-040.png
