,R,G,B,hist,framenum,frameName
3,51.9638554217,73.0923694779,119.919678715,0.138333333333,21.0,mascotas/mascotas-021.png
4,67.6031746032,100.063492063,155.785714286,0.07,21.0,mascotas/mascotas-021.png
5,125.375,136.8875,164.525,0.0444444444444,21.0,mascotas/mascotas-021.png
6,192.647058824,186.882352941,199.985294118,0.0377777777778,21.0,mascotas/mascotas-021.png
7,134.655737705,183.442622951,232.819672131,0.0338888888889,21.0,mascotas/mascotas-021.png
0,44.5953878407,60.7714884696,104.511530398,0.265,22.0,mascotas/mascotas-022.png
1,34.985106383,44.1787234043,74.1936170213,0.261111111111,22.0,mascotas/mascotas-022.png
2,26.9172259508,30.3020134228,44.2170022371,0.248333333333,22.0,mascotas/mascotas-022.png
3,61.078125,90.8802083333,143.317708333,0.106666666667,22.0,mascotas/mascotas-022.png
4,107.629032258,150.677419355,202.338709677,0.0344444444444,22.0,mascotas/mascotas-022.png
5,169.465517241,199.465517241,234.534482759,0.0322222222222,22.0,mascotas/mascotas-022.png
6,174.673469388,164.836734694,173.387755102,0.0272222222222,22.0,mascotas/mascotas-022.png
7,116.333333333,114.888888889,132.222222222,0.025,22.0,mascotas/mascotas-022.png
0,23.4498269896,30.9273356401,52.1989619377,0.321111111111,23.0,mascotas/mascotas-023.png
1,31.8845144357,55.1181102362,98.4540682415,0.211666666667,23.0,mascotas/mascotas-023.png
2,68.0044444444,68.6577777778,78.9733333333,0.125,23.0,mascotas/mascotas-023.png
3,63.7860696517,92.7014925373,148.776119403,0.111666666667,23.0,mascotas/mascotas-023.png
4,230.007874016,221.118110236,222.511811024,0.0705555555556,23.0,mascotas/mascotas-023.png
5,121.072072072,127.963963964,151.045045045,0.0616666666667,23.0,mascotas/mascotas-023.png
6,190.0,181.413043478,189.282608696,0.0511111111111,23.0,mascotas/mascotas-023.png
7,124.905882353,172.611764706,232.105882353,0.0472222222222,23.0,mascotas/mascotas-023.png
0,23.8571428571,32.376899696,54.8054711246,0.365555555556,24.0,mascotas/mascotas-024.png
1,30.6675977654,54.8379888268,98.0391061453,0.198888888889,24.0,mascotas/mascotas-024.png
2,69.2139534884,70.6744186047,80.9255813953,0.119444444444,24.0,mascotas/mascotas-024.png
3,68.0848484848,97.0060606061,151.309090909,0.0916666666667,24.0,mascotas/mascotas-024.png
4,229.673913043,220.369565217,221.565217391,0.0766666666667,24.0,mascotas/mascotas-024.png
5,187.352941176,181.362745098,190.0,0.0566666666667,24.0,mascotas/mascotas-024.png
6,125.646341463,132.268292683,154.292682927,0.0455555555556,24.0,mascotas/mascotas-024.png
7,115.451219512,163.280487805,227.073170732,0.0455555555556,24.0,mascotas/mascotas-024.png
0,29.651214128,41.4415011038,69.2207505519,0.251666666667,25.0,mascotas/mascotas-025.png
1,19.1153846154,25.2692307692,45.0846153846,0.216666666667,25.0,mascotas/mascotas-025.png
2,35.9512195122,62.3170731707,110.463414634,0.136666666667,25.0,mascotas/mascotas-025.png
